agency_code,agency_name,agency_address,agency_contact_peple,agency_phone,agency_certify,agency_gov,agency_doc,agency_starttime,agency_boss,agency_asset,agency_structrue,agency_accountor,agency_child,agency_partner,agency_cpa,agency_stuff,agency_totalcpa,agency_totalstuff
11000304,北京华益和会计师事务所有限公司,北京市丰台区宋家庄交通枢纽四层,陈维奇,010-87820317,11000304,北京市财政局,京财会[2004]24号,2004-01-12,丁继明,120.0,有限责任,丁继明,0,4,14,44,14,44
11000330,北京公实会计师事务所（普通合伙）,北京市昌平区昌平镇宽街综合楼二层,白云,010-80108501,11000330,北京市财政局,京财会[2004]1693号,2004-11-02,易昌金,0.0,普通合伙,易昌金,0,3,8,10,8,10
11000324,北京标冠会计师事务所有限公司,北京市朝阳区建国路93号院万达广场4号楼3002,徐洪波,010-58205562,11000324,北京市财政局,京财会[2004]1187号,2004-08-03,徐洪波,50.0,有限责任,徐洪波,0,4,8,0,8,0
11000321,北京高德悦勤会计师事务所（普通合伙）,北京市朝阳区安苑东里一区2号楼401室,金令,010-64926657,11000321,北京市财政局,京财会[2004]886号,2004-06-11,武福雪,30.0,普通合伙,武福雪,0,1,4,0,4,0
11000320,北京慧运会计师事务所有限公司,北京市朝阳区建国路88号SOHO现代城A座3211,安纪民,010-85804688,11000320,北京市财政局,京财会[2004]1058号,2004-07-08,安纪民,30.0,有限责任,安纪民,0,5,12,14,12,14
11000332,北京国信浩华会计师事务所有限公司,北京市海淀区北三环中路46号2号楼3601室,宋淑珍,010-62019086,11000332,北京市财政局,京财会[2004]1696号,2019-07-21,王钰砥,30.0,有限责任,王钰砥,0,5,12,0,12,0
11000355,北京中审时代会计师事务所有限责任公司,北京市海淀区中关村南大街48号院C4028,狄彬,010-62271445,11000355,北京市财政局,京财会[2005]40号,2019-07-21,吕正清,50.0,有限责任,吕正清,0,5,14,0,14,0
11000353,北京崇信会计师事务所有限公司,北京市海淀区北小马厂6号华天大厦2213室,程红,010-58891216-603,11000353,北京市财政局,京财会[2004]2246号,2004-12-31,李辉,100.0,有限责任,李辉,0,5,9,0,9,0
11000352,北京正瑞华会计师事务所有限责任公司,北京市丰台区南四环西路128号诺德中心三号楼1915室,姜玲,010-63841520,11000352,北京市财政局,京财会[2005]78号,2005-01-25,姜玲,100.0,有限责任,姜玲,0,5,11,24,11,24
11000331,北京信和标准会计师事务所有限公司,北京市顺义区仁和镇仓上小区37号楼3层2单元302,张红,010-69431888,11000331,北京市财政局,京财会[2004]1579号,2004-10-11,牛杰,50.0,有限责任,牛杰,0,5,9,0,9,0
11000322,北京华成合兴会计师事务所有限公司,北京市大兴区兴政街科技大厦205,王玉姣,010-69202907,11000322,北京市财政局,京财会[2004]1142号,2004-07-26,金鸿吉,30.0,有限责任,金鸿吉,0,4,5,7,5,7
11000334,北京安普德明会计师事务所有限公司,北京市西城区西华门大街17号,屈殿凤,010-58528092,11000334,北京市财政局,京财会[2004]1694号,2004-11-02,屈殿凤,30.0,有限责任,屈殿凤,0,4,0,5,0,5
11000326,北京正旭会计师事务所有限公司,北京市海淀区复兴路17号国海广场D座2517室,刘良贵,010-59706087 13521190838,11000326,北京市财政局,京财会[2004]1233号,2004-08-11,刘良贵,30.0,有限责任,刘良贵,0,5,8,14,8,14
11000351,北京润盛嘉华会计师事务所有限公司,北京市崇文区幸福家园小区7号楼405室,王强,010-67140651,11000351,北京市财政局,京财会[2004]2042号,2004-12-14,王雪峰,50.0,有限责任,王雪峰,0,5,11,7,11,7
11000325,北京永勤会计师事务所有限公司,北京市海淀区上地东路1号院1号楼1层104室,刘莹,010-82563461,11000325,北京市财政局,京财会[2004]1186号,2004-08-03,付文芳,50.0,有限责任,付文芳,0,4,18,16,18,16
11000354,北京中万华会计师事务所有限责任公司,北京市朝阳区水碓子东路甲15号,庄女士,15201424836,11000354,北京市财政局,京财会[2005]77号,2005-01-25,侯永明,30.0,有限责任,侯永明,0,3,6,2,6,2
11000328,北京华审会计师事务所有限公司,北京市海淀区阜成路58号新洲商务大厦203室,张红,010-88145809,11000328,北京市财政局,京财会[2004]1445号,2004-09-16,熊星,200.0,有限责任,熊星,6,8,24,6,64,37
11000350,北京中永信会计师事务所有限公司,北京市朝阳区惠新西街16号蓝珏苑3-1502,周燕,010-84888270,11000350,北京市财政局,京财会[2004]2044号,2004-12-14,周燕,100.0,有限责任,周燕,0,5,21,14,21,14
11000345,北京和成会计师事务所有限公司,北京市海淀区西直门北大街甲一号依都阁20B,杨丽,010-62228525,11000345,北京市财政局,京财会[2004]2033,2019-07-21,曹志东,30.0,有限责任,曹志东,0,5,5,1,5,1
11000348,北京中纪会计师事务所有限责任公司,北京市朝阳区关东店北街1号国安大厦15层1508室,孙丽云,010-65954510,11000348,北京市财政局,京财会[2004]2045号,2004-12-14,孙丽云,50.0,有限责任,孙丽云,0,5,8,0,8,0
11000346,北京永信公平会计师事务所有限公司,北京市石景山区实兴大街30号院8号楼10层1002室,赵永杰,010-68925293/68925291/68925296,11000346,北京市财政局,京财会[2004]2175号,2004-12-27,赵永杰,100.0,有限责任,赵永杰,0,5,12,13,12,13
11000383,北京汇德源会计师事务所有限责任公司,北京市怀柔区南大街1号2幢四层,李文孝,010-69684584,11000383,北京市财政局,京财会[2005]1299号,2005-08-12,李文孝,30.0,有限责任,李文孝,0,5,5,4,5,4
11000342,北京恒浩会计师事务所有限公司,北京市顺义区仓上小区37号楼1单元302,邵德春,010-69431888,11000342,北京市财政局,京财会[2004]2035号,2004-12-14,邵德春,50.0,有限责任,邵德春,0,6,9,0,9,0
11000343,北京中益信华会计师事务所有限公司,北京市怀柔区府前街3号楼2单元802室,冯洪涛,010-69653771,11000343,北京市财政局,京财会[2004]1942号,2004-12-07,冯洪涛,100.0,有限责任,冯洪涛,0,5,16,14,16,14
11000341,北京哲明会计师事务所有限责任公司,北京市西城区德外新风街2号天成科技大厦B座4001-1室,李爱霞,010-82271523,11000341,北京市财政局,京财会[2004]2039号,2004-12-15,王军辉,300.0,有限责任,王军辉,0,5,28,0,28,0
11000380,北京正顺祥会计师事务所（普通合伙）,北京市大兴区黄村镇兴政街甲5号405室,石国庆,010-69269653,11000380,北京市财政局,京财会[2005]1358号,2005-08-23,石国庆,10.0,普通合伙,石国庆,0,2,2,0,2,0
11000347,北京中逸信诚会计师事务所有限公司,北京市大兴区黄村镇三合南里22号楼北转角底2层201室,李方正,010-57454618,11000347,北京市财政局,京财会[2004]2043号,2004-12-14,宋坤,30.0,有限责任,宋坤,0,5,8,0,8,0
11000344,北京瑞诚易通会计师事务所有限责任公司,北京市海淀区东冉北街9号A幢一层1019,柳涛,010-88192248,11000344,北京市财政局,京财会[2004]1949号,2004-12-01,梁红光,100.0,有限责任,梁红光,0,5,20,17,20,17
11000381,北京市新天地会计师事务所,北京市丰台区新村一里15号综合服务楼302室,王志贵,010-63723603,11000381,北京市财政局,京财会[2005]910号,2005-06-13,王志贵,5.0,普通合伙,王志贵,0,2,2,2,2,2
11000382,中和恒信（北京）会计师事务所有限责任公司,北京市西城区裕民路18号北环中心301室,刘慧敏,13910791367,11000382,北京市财政局,京财会[2005]886号,2005-06-10,张学英,50.0,有限责任,张学英,0,5,6,17,6,17
11000377,北京中联信会计师事务所（普通合伙）,北京市海淀区志新东路5号鸿基世业商务酒店A座419室,宗楠,15811598316,11000377,北京市财政局,京财会[2005]1234号,2005-07-29,王宇烨,3.0,普通合伙,王宇烨,0,2,4,6,4,6
11000379,北京金海蓝天会计师事务所（普通合伙）,北京市丰台区南三环西路88号春岚大厦4030,卢留义,010-63710100,11000379,北京市财政局,京财会[2005]1284号,2005-08-11,卢留义,10.0,普通合伙,卢留义,0,2,8,8,8,8
11000376,北京一诺会计师事务所有限公司,北京市朝阳区望京西路50号院鹿港嘉苑8-1-303,孟筠,13651278604,11000376,北京市财政局,京财会[2005]1285号,2005-08-11,蔡晓冰,30.0,有限责任,蔡晓冰,0,6,9,3,9,3
11000378,北京中同兴会计师事务所,北京市丰台区南三环东路6号A-801,周斌,010-87684304,11000378,北京市财政局,京财会[2005]1298号,2005-08-12,周斌,100.0,普通合伙,周斌,0,1,4,0,4,0
11000369,中联会计师事务所有限公司,北京市西城区复兴门内大街28号凯晨世贸中心东座F4层,王佳钰,010-88000033,11000369,北京市财政局,京财会[2005]468号,2005-04-13,刘德江,200.0,有限责任,刘德江,1,1,8,5,30,79
11000367,北京安信君合会计师事务所,北京市海淀区阜外亮甲店1号恩济西园10号楼三层西二门A310室,赵静,010-88504920,11000367,北京市财政局,京财会[2005]1127号,2005-07-13,雷克华,30.0,普通合伙,雷克华,0,2,4,12,4,12
11000373,北京大唐天健会计师事务所有限公司,北京市朝阳区秋实街1号12号楼2505室,刘国堂,010-81850529,11000373,北京市财政局,京财会[2005]1183号,2005-07-22,刘国堂,100.0,有限责任,刘国堂,0,4,7,0,7,0
11000368,北京中齐信会计师事务所有限公司,北京市大兴区西红门镇星光影视园A座239室,黄琼,13439277789,11000368,北京市财政局,京财会[2005]1122号,2005-07-13,端木凡杰,30.0,有限责任,端木凡杰,0,6,6,6,6,6
11000372,北京正则通会计师事务所（普通合伙）,北京市朝阳区南沙滩66号冠军城3-3-501,魏霞,010-52071873,11000372,北京市财政局,京财会[2005]1208号,2005-07-27,魏霞,50.0,普通合伙,魏霞,0,2,4,7,4,7
11000366,北京东胜瑞阳会计师事务所有限公司,北京市大兴区兴政东里甲12号创兴公寓1404室,王晓丹,010-63739741,11000366,北京市财政局,黑财注[2004]8号,2004-03-11,王晓丹,30.0,有限责任,王晓丹,0,5,5,1,5,1
11000371,北京中天光华会计师事务所有限责任公司,北京市朝阳区安定路一号奥体中心体育场西南看台三层3315,杨凤秋,010-84376408,11000371,北京市财政局,京财会[2005]1124号,2005-07-13,孙秀荣,30.0,有限责任,孙秀荣,0,5,6,1,6,1
11000364,北京润衡会计师事务所（普通合伙）,北京市西城区北展北街17号202,王颖,010-88320707-681,11000364,北京市财政局,京财会[2005]638号,2005-05-11,姜文浩,50.0,普通合伙,姜文浩,0,4,10,16,10,16
11000363,北京敬信会计师事务所有限公司,北京市石景山区鲁谷路74号中国瑞达大厦2005,马晋,13810031289,11000363,北京市财政局,京财会[2005]252号,2005-03-09,李历兵,100.0,有限责任,李历兵,0,0,13,2,13,2
11000374,北京天圆全会计师事务所（特殊普通合伙）,北京市海淀区中关村南大街乙56号方圆大厦15层,杨雪丽,010-83914188-818,11000374,北京市财政局,鲁财会协字[1998]61号,2013-12-12,魏强,1000.0,特殊合伙,魏强,9,33,153,209,286,264
11000357,中财汇信（北京）会计师事务所有限公司,北京市丰台区宋家庄交通枢纽写字楼2层215室,白轶,010-87653206,11000357,北京市财政局,京财会[2004]2041号,2004-12-14,王玉亭,30.0,有限责任,王玉亭,0,4,7,0,7,0
11000361,北京德众会计师事务所有限公司,北京市海淀区安宁庄西三条9号1幢5层1单元517,战新,"010-62974490,13910986397",11000361,北京市财政局,京财会[2005]215号,2005-03-01,战新,30.0,有限责任,战新,0,3,6,0,6,0
11000362,北京中京会计师事务所有限公司,北京市海淀区蓝靛厂东路2号院金源时代商务中心C座5B,杜英,010-88892290,11000362,北京市财政局,京财会[2005]251号,1970-03-09,黄亚,100.0,有限责任,黄亚,0,4,19,9,19,9
11000360,北京鼎博锋会计师事务所有限公司,北京市朝阳区十里堡甲3号院3号楼17C,李建春,010-65529919,11000360,北京市财政局,京财会[2005]124号,2005-02-06,李建春,50.0,有限责任,李建春,0,4,7,5,7,5
11000359,北京鸿嘉会计师事务所有限责任公司,北京市朝阳区东三环南路25号北京汽车大厦501室,刘进波,010-56295867,11000359,北京市财政局,京财会[2005]125号,2005-02-06,刘进波,30.0,有限责任,刘进波,0,6,7,12,7,12
11000358,北京东易君安会计师事务所有限公司,北京市顺义区站前东街商业楼2号楼419室,李宝瑞,010-6946-6554,11000358,北京市财政局,京财会[2005]28号,2005-01-18,单尚庸,30.0,有限责任,单尚庸,0,5,7,0,7,0
11000420,北京正清和会计师事务所（普通合伙）,北京市丰台区南三环东路25号14号楼322房间,安静,01066188126,11000420,北京市财政局,京财会[2005]1980号,2005-11-28,安静,10.0,普通合伙,安静,0,2,2,0,2,0
11000421,北京普宏德会计师事务所（普通合伙）,北京市朝阳区望京西园222号B-1007,李霄慧,010-64664865,11000421,北京市财政局,京财会[2005]2258号,2005-12-21,李霄慧,3.0,普通合伙,李霄慧,0,2,8,3,8,3
11000419,北京中财国信会计师事务所有限公司,北京市海淀区阜成路111号329室,岳杰,010-88139359,11000419,北京市财政局,京财会[2005]1479号,2005-09-12,王加春,50.0,有限责任,王加春,0,5,7,6,7,6
11000416,北京永恩力合会计师事务所有限公司,北京市朝阳区建外大街郎家园16号永峰写字楼322室,高鹏,010-65129831,11000416,北京市财政局,京财会[2005]1896号,2019-07-21,贲海波,100.0,有限责任,贲海波,0,5,19,16,19,16
11000410,北京正衡东亚会计师事务所有限公司,北京市朝阳区麦子店枣营北里15号宾都苑502室,王静,010-65926783-,11000410,北京市财政局,京财会[2005]2109号,2005-12-08,王建都,100.0,有限责任,王建都,0,5,23,30,23,30
11000409,北京仁智信会计师事务所有限公司,北京市海淀区上地信息路30号上地大厦6026室,黄玉珍,010-82784899-800,11000409,北京市财政局,京财会[2005]2032号,2005-12-01,黄玉珍,100.0,有限责任,黄玉珍,0,5,9,14,9,14
11000404,北京德源信恒会计师事务所（普通合伙）,北京市海淀区柳林馆南里14号楼2门12号,黄琼,15810297065,11000404,北京市财政局,京财会[2005]1912号,190728634-07-21,杨光,30.0,普通合伙,杨光,0,2,11,3,11,3
11000408,北京中普惠会计师事务所有限公司,北京市海淀区交大东路41号院1号楼二层228房间,文雅,010-58302524,11000408,北京市财政局,京财会[2005]1914号,2005-11-18,文雅,30.0,有限责任,文雅,0,1,8,19,8,19
11000402,北京中永昭阳会计师事务所（普通合伙）,北京市海淀区西四环北路140号京鼎原商务楼305室,王勇兵,010-62120228,11000402,北京市财政局,京财会[2005]1781号,2005-10-31,佟硕,30.0,普通合伙,佟硕,0,2,5,6,5,6
11000407,北京中瑞诚会计师事务所有限公司,北京市海淀区西直门北大街32号枫蓝国际中心写字楼A座1608,于亚军,010-66553366,11000407,北京市财政局,京财会[2005]1924号,2005-11-22,何培刚,100.0,有限责任,何培刚,20,14,150,128,287,214
11000400,北京中怡和会计师事务所有限公司,北京市朝阳区东三环北路戊2号B座2106,吴术民,010-64613611,11000400,北京市财政局,京财会[2005]1669号,2005-10-11,陈纪刚,50.0,有限责任,陈纪刚,0,5,8,0,8,0
11000401,北京盛明成会计师事务所有限公司,北京市朝阳区安贞西里三区26楼1007,李晋,010-64438827,11000401,北京市财政局,京财会[2005]1782号,2005-10-31,陆永革,30.0,有限责任,陆永革,0,4,12,9,12,9
11000398,北京永得信长安会计师事务所有限责任公司,北京市海淀区西三环北路87号国际财经中心A座1402室,王艳,010-88825818,11000398,北京市财政局,京财会[2005]1835号,2005-11-07,刘达良,30.0,有限责任,刘达良,0,6,5,1,5,1
11000399,丹顿（北京）会计师事务所有限公司,北京市朝阳区八里庄西里98号2层208,程建丽,010-51311195、96、97,11000399,北京市财政局,京财会[2005]832号,2005-11-07,张领娣,200.0,有限责任,张领娣,0,4,37,13,37,13
11000397,北京敬贤鹏会计师事务所有限公司,北京市朝阳区霄云路18号京润水上花园别墅雅趣园D70室,谭经理,010-57112336,11000397,北京市财政局,京财会[2005]1836号,2005-11-07,陈彦,30.0,有限责任,陈彦,0,5,9,1,9,1
11000396,北京中岳洲会计师事务所有限公司,北京市丰台区丰管路5号院3号楼1206室,巴永超,010-63896285-,11000396,北京市财政局,京财会[2005]1772号,2005-10-28,巴永超,30.0,有限责任,巴永超,0,5,9,13,9,13
11000395,北京东审会计师事务所（普通合伙）,北京市东城区崇文门外大街9号正仁大厦12层,刘静娜,15001343339,11000395,北京市财政局,京财会[2005]1668号,2005-10-11,潘中瑛,100.0,普通合伙,潘中瑛,0,4,12,20,12,20
11000394,北京中普信华会计师事务所有限公司,北京市海淀区北洼路30号仁和写字楼A305室,冯蓉,010-68716511,11000394,北京市财政局,京财会[2005]1721号,2005-10-20,冯蓉,30.0,有限责任,冯蓉,0,4,8,0,8,0
11000392,北京华韬瑞杰会计师事务所有限责任公司,北京市朝阳区秀水街一号5号楼81室,张丹,010-85323561,11000392,北京市财政局,京财会[2005]1670号,2005-10-11,靳黎娜,30.0,有限责任,靳黎娜,0,5,9,1,9,1
11000391,北京明鉴同证会计师事务所有限公司,北京市顺义区顺通路西侧仓上街8号,董晨娟,010-89441916,11000391,北京市财政局,京财会[2005]1672号,2005-10-11,段黎红,30.0,有限责任,段黎红,0,5,9,0,9,0
11000389,北京九旭会计师事务所有限公司,北京市石景山区阜石路166号1号楼4层414室,张秀兰,010-52638809,11000389,北京市财政局,京财会[2005]1671号,2005-10-11,王奎龙,30.0,有限责任,王奎龙,0,5,10,0,10,0
11000356,北京中天正旭会计师事务所有限责任公司,北京市海淀区笑祖塔院天兆家园1号楼5单元2001室,刘俊华,010-6224-5551,11000356,北京市财政局,京财会[2004]2247号,2004-12-31,刘俊华,100.0,有限责任,刘俊华,0,5,11,0,11,0
11000414,北京长城立信会计师事务所有限公司,北京市丰台区西三环南路14号院1号楼首科大厦A座1720-1722,朱爽,010-63480888,11000414,北京市财政局,京财会[2005]1941号,2005-11-23,宁青春,100.0,有限责任,宁青春,0,5,7,15,7,15
11000412,北京中永千福田会计师事务所有限公司,北京市朝阳区东三环中路39号院12号楼3205室,黄远元,13751141321，0755-83636309,11000412,北京市财政局,京财会[2005]1913号,2005-11-18,龚显丰,30.0,有限责任,龚显丰,1,6,20,29,26,29
11000411,北京思泰汉威会计师事务所有限公司,北京市海淀区复兴路47号天行建商务大厦1607,刘小青,51921376,11000411,北京市财政局,京财会[2005]1910号,2005-11-18,闫礼,30.0,有限责任,闫礼,0,5,12,0,12,0
11000466,北京中玉天晟会计师事务所有限责任公司,北京市东城区灯饰口大街33号10层1012A,温一宁,13581519555,11000466,北京市财政局,京财会[2006]2382号,2006-11-01,杨丹宇,100.0,有限责任,杨丹宇,0,5,7,2,7,2
11000417,北京天鸿永信会计师事务所（普通合伙）,北京市丰台区太平桥路15号529室,郭学力,010-63368227,11000417,北京市财政局,京财会[2005]2033号,2005-12-01,郭学力,10.0,普通合伙,郭学力,0,2,8,2,8,2
11000458,北京中税德庆会计师事务所有限公司,北京市海淀区阜外亮甲店1号恩济西园10号楼西三门315室,张莹,01-88145033,11000458,北京市财政局,京财会[2006]1994号,2006-09-08,刘高焯,30.0,有限责任,刘高焯,0,5,22,5,22,5
11000455,北京中财华审会计师事务所有限公司,北京市朝阳区劲松南路1号1幢4层445室内173号,雷永波,65180568,11000455,北京市财政局,京财会[2006]1717号,2006-08-01,乔瑞萍,50.0,有限责任,乔瑞萍,0,5,13,29,13,29
11000453,北京国信德安会计师事务所有限责任公司,北京市西城区裕民路18号北环中心23层2506,黄金龙,13426313161,11000453,北京市财政局,京财会[2006]1501号,2006-07-06,张全义,50.0,有限责任,张全义,0,4,10,4,10,4
11000452,北京信成天泓会计师事务所有限公司,北京市西城区展览馆路甲26号1号楼105室,张翔浩,68014085,11000452,北京市财政局,京财会[2006]1502号,2006-07-06,杨育晶,30.0,有限责任,杨育晶,0,5,9,13,9,13
11000448,北京大泽恒信会计师事务所有限责任公司,北京市朝阳区安华里五区21号楼泰利明苑写字楼A座214室,朱学军,010-64280050,11000448,北京市财政局,京财会[2006]1339号,2006-06-14,王焱,100.0,有限责任,王焱,0,6,16,28,16,28
11000467,北京乾坤生会计师事务所有限责任公司,北京市朝阳区望京西园222楼D--2106,金清玉,010-64722682,11000467,北京市财政局,京财会[2006]2285号,2007-06-15,洪钟吉,30.0,有限责任,洪钟吉,0,5,5,8,5,8
11000457,北京元诚会计师事务所,北京市西城区裕民路18号北环中心309室,李亚梅,18910976180,11000457,北京市财政局,京财会[2006]1782号,2006-08-10,刘鹏云,10.0,普通合伙,刘鹏云,0,2,2,1,2,1
11000446,北京嘉润会计师事务所有限公司,北京市东城区后永康胡同17号10号楼A412房间,王宝荣,64062900,11000446,北京市财政局,京财会[2006]943号,2006-05-30,王宝荣,200.0,有限责任,王宝荣,0,5,28,20,28,20
11000447,北京智德会计师事务所有限公司,北京市丰台区金家村288号5-1-1406,徐明莉,010-88252059,11000447,北京市财政局,京财会[2006]1107号,2006-06-16,徐明莉,30.0,有限责任,徐明莉,0,5,5,0,5,0
11000462,北京中新天华会计师事务所有限公司,北京市西城区裕民路18号北环中心303,李爽,82800102,11000462,北京市财政局,京财会[2006]2048号,2006-09-15,王云峰,0.0,有限责任,王云峰,0,4,6,0,6,0
11000459,北京安正会计师事务所有限公司,北京市海淀区苏州街49-3盈智大厦403室,张丽华,65683701,11000459,北京市财政局,京财会[2006]1725号,2006-08-02,张丽华,30.0,有限责任,张丽华,0,5,7,0,7,0
11000441,北京和兴会计师事务所有限责任公司,北京市海淀区紫竹院路116号嘉豪国际中心C座805室,刘建英,010-51709266,11000441,北京市财政局,京财会[2006]675号,2006-04-24,刘建英,200.0,有限责任,刘建英,0,5,32,70,32,70
11000463,北京君泰恒会计师事务所有限公司,北京市海淀区中关村南大街34号3号楼6层701室,周振军,13911481001,11000463,北京市财政局,京财会[2006]2077号,2007-06-15,李亮,80.0,有限责任,李亮,0,4,9,8,9,8
11000445,北京兴审会计师事务所有限公司,北京市海淀区万柳东路11号11幢509,鞠尚,13811518326,11000445,北京市财政局,京财会[2006]549号,2006-04-10,刘少彬,100.0,有限责任,刘少彬,0,2,9,0,9,0
11000435,北京天恒信会计师事务所有限公司,北京市朝阳区安外胜古中路2号康瑞普企发大厦C座609室,王永芝,010-64439801-,11000435,北京市财政局,京财会[2006]193号,2006-02-21,王永芝,100.0,有限责任,王永芝,0,5,6,8,6,8
11000440,北京兴原会计师事务所有限责任公司,北京市大兴区春和路39号院1号楼1-710,贺海正,010-68511040,11000440,北京市财政局,内财协字[1999]1120号,1999-12-01,贺海正,100.0,有限责任,贺海正,2,5,12,0,26,35
11000464,北京华明会计师事务所有限公司,北京市海淀区西直门北大街45号4号楼201A,郭士明,010-63421772,11000464,北京市财政局,京财会[2006]2146号,2019-07-21,郭士明,30.0,有限责任,郭士明,0,4,9,0,9,0
11000431,天华正信(北京)会计师事务所有限公司,北京市东城区安定门东大街28号立峻大厦东楼B座908室,薛雅萌,010-64097098,11000431,北京市财政局,京财会[2005]2372号,2005-12-30,薛雅萌,100.0,有限责任,薛雅萌,0,5,37,8,37,8
11000436,北京国府嘉盈会计师事务所有限公司,北京市朝阳区霞光里8号承冀诚大厦一层,邹泉水,010-84715612,11000436,北京市财政局,京财会[2006]349号,2006-03-13,邸莉,100.0,有限责任,邸莉,0,4,11,32,11,32
11000432,北京德尔会计师事务所（普通合伙）,北京市朝阳区五里桥二街2号院2号院8号楼13层28室,张健颖,13810637918,11000432,北京市财政局,京财会[2005]2373号,2005-12-30,张健颖,0.0,普通合伙,张健颖,0,1,3,3,3,3
11000438,北京国勤会计师事务所（普通合伙）,北京市丰台区汽车博物馆东路1号院3号楼19层2202室,陈丽红,010-57327485,11000438,北京市财政局,京财会[2006]364号,2006-03-17,陈建国,0.0,普通合伙,陈建国,0,1,3,2,3,2
11000428,北京紫恒星会计师事务所有限公司,北京市海淀区苏州街18号院长远天地大厦B2座508室,吕季萍,010-82608316-,11000428,北京市财政局,京财会[2006]55号,2006-01-17,吕季萍,30.0,有限责任,吕季萍,0,5,12,0,12,0
11000442,北京中德恒会计师事务所有限公司,北京市朝阳区东三环中路乙10号艾维克大厦2107,张和,010-51261816,11000442,北京市财政局,京财会[2006]575号,2006-04-13,张和,50.0,有限责任,张和,0,5,13,9,13,9
11000429,北京中惠天勤会计师事务所（普通合伙）,北京市西城区五根檩胡同11号4楼109室,樊艳红,84541958,11000429,北京市财政局,京财会[2005]2397号,2005-12-31,耿宝成,5.0,普通合伙,耿宝成,0,2,2,2,2,2
11000434,北京瑞明杰会计师事务所,北京市东城区北河沿大街143号2门263号,李杰,010-65268564,11000434,北京市财政局,京财会[2006]79号,2006-01-20,李杰,5.0,普通合伙,李杰,0,2,2,0,2,0
11000430,北京华澳诚会计师事务所,北京市海淀区阜成路22号320室,刘汉庆,56423060,11000430,北京市工商行政管理局,110000009229066,0012-12-12,刘汉庆,30.0,普通合伙,刘汉庆,0,2,3,0,3,0
11000486,北京众德仕和会计师事务所（普通合伙）,北京市海淀区上地东路35号院2号楼519,刘丽芳,60608900,11000486,北京市财政局,京财会[2006]2766号,2006-12-12,杜俊明,10.0,普通合伙,杜俊明,0,1,4,2,4,2
11000489,北京安成会计师事务所,北京市昌平区天通苑西三区27-1401,李颀利,13366658815,11000489,北京市财政局,京财会[2007]2765号,2007-04-23,李颀利,10.0,普通合伙,李颀利,0,2,3,0,3,0
11000427,北京诚文信会计师事务所有限公司,北京市崇文区白桥大街10号天娇园2号楼2单元201室,阮秀文,010-65235709,11000427,北京市财政局,京财会[2005]2371号,2005-12-30,阮秀文,50.0,有限责任,阮秀文,0,5,5,0,5,0
11000479,中企惠（北京）会计师事务所有限公司,北京市海淀区北三环中路44号52号楼2层229号,张中兵,010-62548597,11000479,北京市财政局,京财会[2006]2076号,2006-09-20,何书勇,30.0,有限责任,何书勇,0,4,12,12,12,12
11000482,中天恒信（北京）国际会计师事务所有限公司,北京市海淀区西直门北大街甲43号1号楼14层1-26-1408号,柳秀琴,010-62271625,11000482,北京市财政局,京财会[2006]2768号,2007-06-15,柳秀琴,100.0,有限责任,柳秀琴,0,5,24,0,24,0
11000485,北京中瑞泰达会计师事务所有限责任公司,北京市门头沟区石龙经济开发区永安路20号3号楼A-6803室,刘建新,62645905,11000485,北京市财政局,京财会[2006]2767号,2006-12-12,刘建新,100.0,有限责任,刘建新,0,5,6,4,6,4
11000478,北京上宏会计师事务所,北京市西城区茶马北街1号院1号楼3层2单元0360,丁宏,010-61377910,11000478,北京市财政局,京财会[2006]2497号,2007-04-23,丁宏,30.0,普通合伙,丁宏,0,2,8,4,8,4
11000477,北京中新华闻会计师事务所（普通合伙）,北京市西城区广安门内大街甲306号623室,耿国辉,010-63511809,11000477,北京市财政局,京财会[2006]2625号,2007-06-15,耿国辉,30.0,普通合伙,耿国辉,0,2,6,10,6,10
11000480,北京中西环球会计师事务所,北京市大兴区金星西路3号院2号楼14层1702,盛建华,63010455,11000480,北京市财政局,京财会[2006]2624号,190728634-07-21,盛建华,0.0,普通合伙,盛建华,0,2,4,1,4,1
11000487,北京恒诚永信会计师事务所（普通合伙）,北京市海淀区长春桥路5号新起点嘉园2号楼205,徐海燕,68470178,11000487,北京市财政局,京财会[2006]2934号,2006-12-25,吴峰,30.0,普通合伙,吴峰,0,2,4,3,4,3
11000475,北京真诚会计师事务所有限公司,北京市怀柔区郭卧路燕鹏工贸中心职工之家,周毅,010-69696644,11000475,北京市财政局,京财会[2006]2542号,2007-04-13,周毅,30.0,有限责任,周毅,0,6,10,10,10,10
11000469,北京京审会计师事务所有限公司,北京市海淀区海淀大街3号鼎好大厦A座19层1920A室,李芳慧,010-82672946,11000469,北京市财政局,京财会[2006]2300号,2006-10-23,李芳慧,100.0,有限责任,李芳慧,0,4,7,6,7,6
11000468,北京铭拓会计师事务所有限公司,北京市丰台区总部基地十区4号楼,马彦雪,53791707-804,11000468,北京市财政局,京财会[2006]2257号,2006-10-18,李可可,0.0,有限责任,李可可,0,4,12,0,12,0
11000472,北京双斗会计师事务所（普通合伙）,北京市朝阳区苹果社区北区3号楼A座308室,李菁,010-58211419,11000472,北京市财政局,京财会[2006]2351号,2006-10-27,王振山,10.0,普通合伙,王振山,0,2,4,23,4,23
